,dp_opt,wopt,evecs,evals,evec_sim,dU,dp_diag,tdr_overall,pca,active,pair,snr1,snr2,cat_cat,tar_tar,cat_tar,ref_tar,ref_ref,ref_cat,aref_tar,aref_cat,aref_ref,f1,f2,DI,site,area
0,28.127981,"[[ 5.22408111]
 [-3.00920475]]","[[-0.67761442 -0.73541736]
 [-0.73541736  0.67761442]]",[2.51486727 0.6852603 ],0.5989401,[[ 5.22489289 -0.2767235 ]],19.038025,False,False,False,STIM_536_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,536,1231,inf,CRD010b,PEG
0,15.419198,"[[-3.08877547]
 [ 1.94477413]]","[[ 0.99031653 -0.13882782]
 [ 0.13882782  0.99031653]]",[1.75529491 0.31863951],0.8510056,[[-4.95206232  0.06344675]],14.416881,False,True,False,STIM_536_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,536,1231,inf,CRD010b,PEG
0,11.785601,"[[-3.5622724]
 [ 0.7636884]]","[[ 0.13805619 -0.9904244 ]
 [-0.9904244  -0.13805619]]",[3.64039973 0.52190218],0.99727786,[[-2.39652948  4.25371162]],11.668926,True,False,True,STIM_536_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,536,1414,inf,CRD010b,PEG
0,40.056557,"[[ 6.22555109]
 [-4.25884459]]","[[-0.69317757 -0.72076686]
 [-0.72076686  0.69317757]]",[3.89769896 0.61448239],0.99994266,[[6.66069871 0.33106677]],18.95697,False,False,True,STIM_536_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,536,1414,inf,CRD010b,PEG
0,15.9612055,"[[-2.52100418]
 [ 1.02957674]]","[[ 0.99379938 -0.11118811]
 [ 0.11118811  0.99379938]]",[2.70961407 0.27780234],0.99932927,[[-6.47849736 -0.36045198]],14.695591,False,True,True,STIM_536_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,536,1414,inf,CRD010b,PEG
0,11.10085,"[[-5.69052121]
 [ 0.62453435]]","[[ 0.06920192 -0.99760267]
 [-0.99760267 -0.06920192]]",[3.14799354 0.24721023],0.9700723,[[-1.61087372  3.09692984]],10.942955,True,False,False,STIM_536_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,536,1414,inf,CRD010b,PEG
0,44.559597,"[[ 8.12500869]
 [-6.51247249]]","[[-0.70447091 -0.70973286]
 [-0.70973286  0.70447091]]",[3.30505609 0.37819575],0.9645232,[[ 5.34445984 -0.17440579]],16.466549,False,False,False,STIM_536_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,536,1414,inf,CRD010b,PEG
0,11.217613,"[[-2.30612516]
 [ 0.6665885 ]]","[[ 0.98957086 -0.14404692]
 [ 0.14404692  0.98957086]]",[2.29362489 0.26101171],0.996488,[[-4.99898746 -0.46607107]],10.121662,False,True,False,STIM_536_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,536,1414,inf,CRD010b,PEG
0,12.213715,"[[-4.0257529 ]
 [ 0.65565879]]","[[ 0.1411165 -0.989993 ]
 [-0.989993  -0.1411165]]",[4.01893631 0.41302378],0.9991907,[[-2.28210737  4.61598957]],12.0124035,True,False,True,STIM_536_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,536,1625,inf,CRD010b,PEG
0,58.66412,"[[ 7.75816096]
 [-6.28143056]]","[[ 0.71501112 -0.69911308]
 [ 0.69911308  0.71501112]]",[4.48547319 0.53578343],0.9994246,[[ 7.42059039 -0.17416187]],22.405472,False,False,True,STIM_536_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,536,1625,inf,CRD010b,PEG
0,19.373783,"[[-1.97605792]
 [-3.85806024]]","[[ 0.99338459 -0.11483491]
 [ 0.11483491  0.99338459]]",[2.97218347 0.16675818],0.99990326,[[-7.03479508 -1.41849014]],19.10431,False,True,True,STIM_536_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,536,1625,inf,CRD010b,PEG
0,12.318348,"[[-4.18547674]
 [ 1.46977046]]","[[ 0.13082251 -0.99140581]
 [-0.99140581 -0.13082251]]",[2.15851154 0.23268284],0.93644977,[[-1.47895457  4.16950712]],12.318331,True,False,False,STIM_536_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,536,1625,inf,CRD010b,PEG
0,47.477467,"[[ 7.97255504]
 [-7.05213482]]","[[ 0.80560535 -0.59245254]
 [ 0.59245254  0.80560535]]",[2.27914942 0.33248878],0.9286628,[[6.17097916 0.2440403 ]],22.310701,False,False,False,STIM_536_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,536,1625,inf,CRD010b,PEG
0,20.827673,"[[-3.3110665]
 [-1.3261766]]","[[ 0.99100155 -0.13385036]
 [ 0.13385036  0.99100155]]",[1.72598177 0.23652786],0.96736014,[[-5.8884975  -1.00323397]],19.934967,False,True,False,STIM_536_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,536,1625,inf,CRD010b,PEG
0,17.164707,"[[-5.20617661]
 [ 0.90555148]]","[[ 0.07827037 -0.99693217]
 [-0.99693217 -0.07827037]]",[3.94375393 0.39660825],0.97266585,[[-2.42858928  4.99258386]],17.045057,True,False,True,STIM_536_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,536,1866,inf,CRD010b,PEG
0,76.644554,"[[10.2100936 ]
 [-8.31554579]]","[[-0.69921893 -0.7149076 ]
 [-0.7149076   0.69921893]]",[4.53014644 0.40811975],0.99986744,[[7.6089894  0.12554084]],23.267971,False,False,True,STIM_536_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,536,1866,inf,CRD010b,PEG
0,18.313799,"[[-2.50892967]
 [-0.18907906]]","[[ 0.97963806 -0.20077168]
 [ 0.20077168  0.97963806]]",[2.93562248 0.27292825],0.96462274,[[-7.19500603 -1.38584623]],16.495415,False,True,True,STIM_536_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,536,1866,inf,CRD010b,PEG
0,12.639885,"[[-4.83960224]
 [ 1.27476876]]","[[ 0.09901753 -0.99508569]
 [-0.99508569 -0.09901753]]",[2.29922726 0.25540402],0.9191804,[[-1.58974543  3.88003659]],12.616774,True,False,False,STIM_536_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,536,1866,inf,CRD010b,PEG
0,46.454205,"[[ 7.50627596]
 [-6.20474206]]","[[ 0.77740877 -0.62899572]
 [ 0.62899572  0.77740877]]",[2.43989748 0.40984993],0.8590661,[[ 6.12657085 -0.07518011]],23.407408,False,False,False,STIM_536_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,536,1866,inf,CRD010b,PEG
0,19.86188,"[[-2.97461978]
 [-2.30723151]]","[[ 0.99393072 -0.11000782]
 [ 0.11000782  0.99393072]]",[1.82962782 0.25995236],0.99688566,[[-5.7819287  -1.15412762]],19.444054,False,True,False,STIM_536_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,536,1866,inf,CRD010b,PEG
0,13.925562,"[[-4.79932979]
 [-0.14069037]]","[[ 0.02990941 -0.99955261]
 [-0.99955261 -0.02990941]]",[4.08179184 0.60405652],0.93120164,[[-2.89936994 -0.07484256]],13.8648,True,False,True,STIM_536_TAR_354+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,37.611805,"[[ 8.42534488]
 [-0.81395089]]","[[-0.10715512 -0.99424232]
 [-0.99424232  0.10715512]]",[4.17629536 0.52449954],0.9013605,[[ 4.45569816 -0.0872424 ]],35.18124,False,False,True,STIM_536_TAR_354+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,24.473797,"[[-7.86930689e-03]
 [-1.01900741e+01]]","[[ 0.99781502 -0.06606962]
 [ 0.06606962  0.99781502]]",[2.63089098 0.22494402],0.9725034,[[-1.63689556 -2.40046488]],23.624163,False,True,True,STIM_536_TAR_354+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,4.9091787,"[[-3.19902958]
 [-0.35080312]]","[[ 0.16777473 -0.98582536]
 [-0.98582536 -0.16777473]]",[3.6151828  0.46291266],0.99998635,[[-1.58182525  0.4308029 ]],4.250132,True,False,False,STIM_536_TAR_354+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,15.474771,"[[ 5.57801082]
 [-0.52385567]]","[[-0.13350397 -0.99104828]
 [-0.99104828  0.13350397]]",[3.69027744 0.48781662],0.9655829,[[2.81746561 0.46020939]],14.091706,False,False,False,STIM_536_TAR_354+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,9.805267,"[[-0.35068018]
 [-5.5928084 ]]","[[ 0.99945823 -0.03291265]
 [ 0.03291265  0.99945823]]",[2.41971545 0.29289112],0.9709128,[[-1.23901953 -1.67550313]],9.7537155,False,True,False,STIM_536_TAR_354+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,20.828165,"[[-5.19858182]
 [-0.95841545]]","[[ 0.14958055 -0.98874954]
 [-0.98874954 -0.14958055]]",[3.78500862 0.74221087],0.9997465,[[-3.78105766 -1.22288092]],19.542204,True,False,True,STIM_536_TAR_354+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,41.689922,"[[ 8.27594286]
 [-1.10514011]]","[[-0.12700044 -0.99190266]
 [-0.99190266  0.12700044]]",[3.91518414 0.59792899],0.9925516,[[ 4.92940774 -0.80933366]],38.844578,False,False,True,STIM_536_TAR_354+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,12.441265,"[[ 0.15994592]
 [-6.60111658]]","[[ 0.99526217 -0.09722767]
 [ 0.09722767  0.99526217]]",[2.60119501 0.27290966],0.99331146,[[-1.07470956 -1.91076166]],11.716392,False,True,True,STIM_536_TAR_354+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,16.207142,"[[-5.66385359]
 [ 0.10773752]]","[[ 0.02406326 -0.99971044]
 [-0.99971044 -0.02406326]]",[3.6134443  0.49926204],0.9507957,[[-2.84603157  0.81342069]],16.1591,True,False,False,STIM_536_TAR_354+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,22.027555,"[[5.94769025]
 [0.6237354 ]]","[[ 0.06425209 -0.9979337 ]
 [-0.9979337  -0.06425209]]",[3.68065009 0.61095699],0.8892768,[[3.58638855 1.11718331]],21.677942,False,False,False,STIM_536_TAR_354+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,6.084129,"[[-0.76377597]
 [-3.31035787]]","[[ 0.99927389  0.03810106]
 [-0.03810106  0.99927389]]",[2.72625056 0.4469833 ],0.931551,[[-1.79244651 -1.42434791]],6.071292,False,True,False,STIM_536_TAR_354+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,28.104849,"[[-6.29540837]
 [-0.84325346]]","[[ 0.11131921 -0.9937847 ]
 [-0.9937847  -0.11131921]]",[4.2245442  0.69499613],0.9905459,[[-4.32137276 -1.06734591]],26.773245,True,False,True,STIM_536_TAR_354+InfdB+Noise,inf,inf,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,44.032326,"[[ 8.11171558]
 [-0.59126652]]","[[-0.07177882 -0.99742057]
 [-0.99742057  0.07177882]]",[4.47108788 0.66564515],0.98858476,[[ 5.39747767 -0.42201069]],42.96479,False,False,True,STIM_536_TAR_354+InfdB+Noise,inf,inf,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,9.570179,"[[-0.09255883]
 [-5.17645591]]","[[ 0.99640926 -0.08466756]
 [ 0.08466756  0.99640926]]",[2.97536047 0.32925632],0.99280554,[[-1.42920476 -1.82323457]],9.219271,False,True,True,STIM_536_TAR_354+InfdB+Noise,inf,inf,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,17.259096,"[[-4.94172304]
 [ 0.34126899]]","[[-0.04916062 -0.99879089]
 [-0.99879089  0.04916062]]",[3.66571548 0.70223005],0.8932292,[[-3.45596101  0.52947765]],17.120813,True,False,False,STIM_536_TAR_354+InfdB+Noise,inf,inf,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,23.864475,"[[5.82716347]
 [0.12633021]]","[[-0.0209008  -0.99978155]
 [-0.99978155  0.0209008 ]]",[4.11639807 0.69628247],0.98144865,[[4.07508635 0.93628968]],23.823515,False,False,False,STIM_536_TAR_354+InfdB+Noise,inf,inf,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,2.920099,"[[-0.21863096]
 [-2.04516246]]","[[ 0.97298152 -0.23088298]
 [ 0.23088298  0.97298152]]",[3.07138944 0.39328012],0.9727688,[[-1.87070654 -1.22782644]],2.7841864,False,True,False,STIM_536_TAR_354+InfdB+Noise,inf,inf,False,False,False,True,False,False,False,False,False,536,354,inf,CRD010b,PEG
0,0.13655691,"[[-0.15413801]
 [-0.21559844]]","[[ 0.22738877 -0.97380406]
 [-0.97380406 -0.22738877]]",[3.69122103 0.5962221 ],0.94911265,[[ 0.03118951 -0.65568378]],0.11336447,True,False,True,STIM_536_CAT_354+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,536,354,inf,CRD010b,PEG
0,33.944942,"[[10.90262557]
 [-0.61337083]]","[[-0.0533191  -0.99857752]
 [-0.99857752  0.0533191 ]]",[3.91749021 0.28463957],0.995843,[[ 3.097279   -0.28770114]],32.84576,False,False,True,STIM_536_CAT_354+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,536,354,inf,CRD010b,PEG
0,40.637466,"[[  1.11244714]
 [-15.12168847]]","[[ 0.99673925 -0.08068997]
 [ 0.08068997  0.99673925]]",[2.709486   0.17662259],0.98887473,[[-0.0846287  -2.69358896]],37.395634,False,True,True,STIM_536_CAT_354+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,536,354,inf,CRD010b,PEG
0,0.33614895,"[[-0.36825565]
 [ 0.29320202]]","[[ 0.14902503 -0.98883342]
 [-0.98883342 -0.14902503]]",[2.51125251 0.36597392],0.99365634,[[-0.24500692  0.83875193]],0.33230734,True,False,False,STIM_536_CAT_354+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,536,354,inf,CRD010b,PEG
0,10.9543915,"[[4.55091942]
 [0.4604938 ]]","[[ 0.00715703 -0.99997439]
 [-0.99997439 -0.00715703]]",[2.6197186  0.50505278],0.9225366,[[2.29197819 1.13743911]],10.952824,False,False,False,STIM_536_CAT_354+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,536,354,inf,CRD010b,PEG
0,10.939742,"[[-0.37197904]
 [-5.32512159]]","[[ 0.99867732 -0.05141605]
 [ 0.05141605  0.99867732]]",[2.00920986 0.35981203],0.92737955,[[-1.19676435 -1.97076644]],10.857369,False,True,False,STIM_536_CAT_354+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,536,354,inf,CRD010b,PEG
0,0.72204304,"[[-1.67625903]
 [ 0.01022565]]","[[ 0.00289899 -0.9999958 ]
 [-0.9999958  -0.00289899]]",[2.60460052 0.25676936],0.9973754,[[-0.43051463  0.03804268]],0.7219932,True,False,True,STIM_616_STIM_707,inf,inf,False,False,False,False,True,False,False,False,False,616,707,inf,CRD010b,PEG
0,2.215679,"[[ 2.37590383]
 [-0.78054278]]","[[-0.294908   -0.95552565]
 [-0.95552565  0.294908  ]]",[3.07870799 0.35338395],0.9999073,[[ 0.80331381 -0.39342177]],1.5343448,False,False,True,STIM_616_STIM_707,inf,inf,False,False,False,False,True,False,False,False,False,616,707,inf,CRD010b,PEG
0,0.67586786,"[[-0.42954557]
 [ 1.19040426]]","[[ 0.9625875  -0.27097103]
 [ 0.27097103  0.9625875 ]]",[2.21462749 0.41270434],0.96064603,[[-0.33495973  0.44689641]],0.59618837,False,True,True,STIM_616_STIM_707,inf,inf,False,False,False,False,True,False,False,False,False,616,707,inf,CRD010b,PEG
0,0.67386436,"[[-0.80619819]
 [ 0.13277055]]","[[ 0.1826214  -0.98318331]
 [-0.98318331 -0.1826214 ]]",[5.10627076 0.47405019],0.99235463,[[-0.61715319  1.32797946]],0.6611247,True,False,False,STIM_616_STIM_707,inf,inf,False,False,False,False,True,False,False,False,False,616,707,inf,CRD010b,PEG
0,1.9252152,"[[ 1.26357812]
 [-0.45676405]]","[[-0.49083401 -0.87125311]
 [-0.87125311  0.49083401]]",[6.38436661 0.91684514],0.8666807,[[1.75494571 0.6399272 ]],1.1073793,False,False,False,STIM_616_STIM_707,inf,inf,False,False,False,False,True,False,False,False,False,616,707,inf,CRD010b,PEG
0,2.821252,"[[-1.04705005]
 [ 2.50632116]]","[[ 0.95254619 -0.30439409]
 [ 0.30439409  0.95254619]]",[5.44806921 0.34436456],0.98678756,[[-1.50036937  0.4988548 ]],2.7008035,False,True,False,STIM_616_STIM_707,inf,inf,False,False,False,False,True,False,False,False,False,616,707,inf,CRD010b,PEG
0,8.317237,"[[-4.92792022]
 [-0.30998585]]","[[ 0.04077053 -0.99916854]
 [-0.99916854 -0.04077053]]",[4.18819819 0.3392739 ],0.99992913,[[-1.65483928 -0.52363939]],8.180318,True,False,True,STIM_616_STIM_812,inf,inf,False,False,False,False,True,False,False,False,False,616,812,inf,CRD010b,PEG
0,11.134125,"[[ 3.90874943]
 [-1.1273231 ]]","[[-0.23783086 -0.97130658]
 [-0.97130658  0.23783086]]",[4.35765623 0.66669198],0.99199027,[[ 2.46077902 -1.3443849 ]],9.32159,False,False,True,STIM_616_STIM_812,inf,inf,False,False,False,False,True,False,False,False,False,616,812,inf,CRD010b,PEG
0,1.7143382,"[[-0.40984777]
 [ 1.64687663]]","[[ 0.99808805 -0.06180819]
 [ 0.06180819  0.99808805]]",[2.88010928 0.51777835],0.9926178,[[-0.93670459  0.80785159]],1.7054698,False,True,True,STIM_616_STIM_812,inf,inf,False,False,False,False,True,False,False,False,False,616,812,inf,CRD010b,PEG
0,2.9314494,"[[-2.2837366]
 [ 0.0230853]]","[[ 0.1657059  -0.98617522]
 [-0.98617522 -0.1657059 ]]",[5.33692425 0.40997451],0.98643786,[[-1.26381908  1.95880389]],2.6508884,True,False,False,STIM_616_STIM_812,inf,inf,False,False,False,False,True,False,False,False,False,616,812,inf,CRD010b,PEG
0,5.655641,"[[ 2.47665316]
 [-0.98628098]]","[[-0.5013943  -0.86521891]
 [-0.86521891  0.5013943 ]]",[6.53192001 0.67141   ],0.96274465,[[2.80422507 1.3073878 ]],2.8020806,False,False,False,STIM_616_STIM_812,inf,inf,False,False,False,False,True,False,False,False,False,616,812,inf,CRD010b,PEG
0,4.676349,"[[-1.42969122]
 [ 2.92596005]]","[[ 0.95323863 -0.30221866]
 [ 0.30221866  0.95323863]]",[5.21233602 0.33563555],0.98331195,[[-2.70450448  0.27674433]],2.4961355,False,True,False,STIM_616_STIM_812,inf,inf,False,False,False,False,True,False,False,False,False,616,812,inf,CRD010b,PEG
0,26.643593,"[[-8.87210853]
 [ 1.2969179 ]]","[[-0.00991102 -0.99995088]
 [-0.99995088  0.00991102]]",[2.74989975 0.28662425],0.99533796,[[-2.51344728  3.34949107]],26.634077,True,False,True,STIM_616_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,616,933,inf,CRD010b,PEG
0,23.67746,"[[ 4.38828898]
 [-1.97482287]]","[[-0.59499809 -0.80372711]
 [-0.80372711  0.59499809]]",[2.95718683 0.93075057],0.9764367,[[ 5.31883032 -0.17059471]],17.667595,False,False,True,STIM_616_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,616,933,inf,CRD010b,PEG
0,13.524332,"[[-2.56371861]
 [ 1.37569174]]","[[ 0.99067443 -0.13625042]
 [ 0.13625042  0.99067443]]",[2.04767529 0.74814476],0.9999829,[[-4.94650369  0.6127019 ]],13.296959,False,True,True,STIM_616_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,616,933,inf,CRD010b,PEG
0,5.9004436,"[[-2.93567949]
 [ 0.23040114]]","[[ 0.09818477 -0.9951682 ]
 [-0.9951682  -0.09818477]]",[6.06668503 0.50878756],0.9541323,[[-1.77605212  2.97968876]],5.71471,True,False,False,STIM_616_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,616,933,inf,CRD010b,PEG
0,7.3521805,"[[ 1.60786359]
 [-1.10421833]]","[[ 0.76842868 -0.63993543]
 [ 0.63993543  0.76842868]]",[7.0398526  1.52715139],0.7956025,[[4.69593409 0.17953075]],4.3801904,False,False,False,STIM_616_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,616,933,inf,CRD010b,PEG
0,7.1498466,"[[-1.66152065]
 [ 2.94067108]]","[[ 0.96039978 -0.27862567]
 [ 0.27862567  0.96039978]]",[5.41507829 0.35961922],0.99922484,[[-4.36703131 -0.03606864]],3.6891859,False,True,False,STIM_616_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,616,933,inf,CRD010b,PEG
0,28.747118,"[[-9.82546747]
 [ 1.21582312]]","[[ 0.03427804 -0.99941234]
 [-0.99941234 -0.03427804]]",[2.77540083 0.23075926],0.9999968,[[-2.40268314  4.2272872 ]],28.630438,True,False,True,STIM_616_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,616,1072,inf,CRD010b,PEG
0,25.727451,"[[ 4.19282525]
 [-2.25570023]]","[[ 0.76064046 -0.64917339]
 [ 0.64917339  0.76064046]]",[2.79179905 0.88464919],0.9961775,[[6.21140325 0.14003526]],18.941977,False,False,True,STIM_616_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,616,1072,inf,CRD010b,PEG
0,18.751438,"[[-3.13859882]
 [ 2.38277182]]","[[ 0.9847064 -0.174222 ]
 [ 0.174222   0.9847064]]",[2.17672525 0.37874103],0.9964523,[[-5.92559468  0.06436766]],16.815262,False,True,True,STIM_616_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,616,1072,inf,CRD010b,PEG
0,7.79451,"[[-3.63591172]
 [ 0.21000898]]","[[ 0.15033883 -0.98863453]
 [-0.98863453 -0.15033883]]",[4.91934464 0.39353808],0.9605175,[[-1.94405853  3.45739806]],7.349801,True,False,False,STIM_616_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,616,1072,inf,CRD010b,PEG
0,11.270545,"[[ 2.14129839]
 [-1.78475248]]","[[ 0.79973682 -0.60035074]
 [ 0.60035074  0.79973682]]",[6.64433507 1.16045814],0.81341046,[[5.29608398 0.03919385]],5.9356527,False,False,False,STIM_616_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,616,1072,inf,CRD010b,PEG
0,9.778829,"[[-1.97373473]
 [ 3.02302505]]","[[ 0.95111747 -0.30882934]
 [ 0.30882934  0.95111747]]",[5.00180527 0.43847793],0.9533235,[[-4.96114637e+00 -4.35283041e-03]],5.375361,False,True,False,STIM_616_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,616,1072,inf,CRD010b,PEG
0,39.060776,"[[-10.05750464]
 [  2.25294537]]","[[ 0.01781028 -0.99984138]
 [-0.99984138 -0.01781028]]",[2.31558109 0.25288303],0.9989587,[[-2.63270671  5.58482993]],39.050392,True,False,True,STIM_616_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,616,1231,inf,CRD010b,PEG
0,35.038197,"[[ 4.65067475]
 [-2.06963916]]","[[ 0.87120037 -0.49092761]
 [ 0.49092761  0.87120037]]",[2.1953883  0.88683564],0.748439,[[7.58503347 0.11467079]],30.188452,False,False,True,STIM_616_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,616,1231,inf,CRD010b,PEG
0,29.088116,"[[-3.92888365]
 [-0.42190541]]","[[ 0.99931627 -0.03697279]
 [ 0.03697279  0.99931627]]",[1.86943717 0.5401498 ],0.9510491,[[-7.35838327 -0.4216214 ]],29.021856,False,True,True,STIM_616_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,616,1231,inf,CRD010b,PEG
0,8.737275,"[[-3.67735195]
 [ 0.39250503]]","[[ 0.16892566 -0.98562879]
 [-0.98562879 -0.16892566]]",[4.35000169 0.34096141],0.93107253,[[-1.93652563  4.11711644]],8.43405,True,False,False,STIM_616_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,616,1231,inf,CRD010b,PEG
0,14.880567,"[[ 2.43822326]
 [-2.44523676]]","[[ 0.87284885 -0.48799066]
 [ 0.48799066  0.87284885]]",[5.59239281 0.90426376],0.49380416,[[ 6.03062901 -0.07220013]],8.324747,False,False,False,STIM_616_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,616,1231,inf,CRD010b,PEG
0,11.115863,"[[-2.25118327]
 [ 3.1282376 ]]","[[ 0.96099005 -0.27658295]
 [ 0.27658295  0.96099005]]",[4.36903111 0.28501544],0.92221546,[[-5.73645953 -0.57475132]],6.4621925,False,True,False,STIM_616_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,616,1231,inf,CRD010b,PEG
0,26.816324,"[[-6.89363499]
 [ 1.96493959]]","[[ 0.04893114 -0.99880215]
 [-0.99880215 -0.04893114]]",[2.36287767 0.31062401],0.99886394,[[-2.37228237  5.32468038]],26.80241,True,False,True,STIM_616_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,616,1414,inf,CRD010b,PEG
0,47.58055,"[[ 6.41259574]
 [-4.35928408]]","[[ 0.79225638 -0.61018836]
 [ 0.61018836  0.79225638]]",[2.47319884 0.60979536],0.9948518,[[7.48364381 0.09382954]],30.944738,False,False,True,STIM_616_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,616,1414,inf,CRD010b,PEG
0,28.846355,"[[-3.74986431]
 [-1.2903509 ]]","[[ 0.99327527 -0.11577671]
 [ 0.11577671  0.99327527]]",[1.90239969 0.41039489],0.99864465,[[-7.28014198 -1.1987528 ]],28.186447,False,True,True,STIM_616_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,616,1414,inf,CRD010b,PEG
0,8.384344,"[[-3.81045207]
 [ 0.31877016]]","[[ 0.13900334 -0.99029191]
 [-0.99029191 -0.13900334]]",[5.08007855 0.34186116],0.9597162,[[-1.85941091  4.07550006]],8.051129,True,False,False,STIM_616_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,616,1414,inf,CRD010b,PEG
0,17.484804,"[[ 2.93942854]
 [-3.21939015]]","[[ 0.85079518 -0.52549744]
 [ 0.52549744  0.85079518]]",[6.46320654 0.72228538],0.9508325,[[6.07488739 0.11551681]],7.264385,False,False,False,STIM_616_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,616,1414,inf,CRD010b,PEG
0,7.8847933,"[[-1.65396562]
 [ 1.52202576]]","[[ 0.96517828 -0.261593  ]
 [ 0.261593    0.96517828]]",[4.89965476 0.23509397],0.9974062,[[-5.78338467 -1.10426914]],5.852767,False,True,False,STIM_616_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,616,1414,inf,CRD010b,PEG
0,29.036888,"[[-9.09634941]
 [ 1.4944019 ]]","[[ 0.07038923 -0.9975196 ]
 [-0.9975196  -0.07038923]]",[2.73666611 0.20649375],0.9967019,[[-2.25786026  5.68695833]],28.867191,True,False,True,STIM_616_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,616,1625,inf,CRD010b,PEG
