,dp_opt,wopt,evecs,evals,evec_sim,dU,dp_diag,tdr_overall,pca,active,pair,snr1,snr2,cat_cat,tar_tar,cat_tar,ref_tar,ref_ref,ref_cat,aref_tar,aref_cat,aref_ref,f1,f2,DI,site,area
0,9.034542,"[[ 3.52983994]
 [-4.42521484]]","[[ 0.79679741 -0.60424655]
 [ 0.60424655  0.79679741]]",[1.33854872 0.28132251],0.9134407,[[ 1.10981858 -1.15634167]],8.7546625,True,False,True,STIM_707_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,707,933,inf,CRD009b,A1
0,11.21796,"[[5.32067216]
 [0.63680941]]","[[ 0.15052976 -0.98860548]
 [-0.98860548 -0.15052976]]",[3.98365781 0.38698621],0.9630567,[[ 2.15180549 -0.36288855]],9.480164,False,False,True,STIM_707_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,707,933,inf,CRD009b,A1
0,13.378533,"[[5.08464734]
 [4.38521863]]","[[ 0.65116963 -0.75893221]
 [-0.75893221 -0.65116963]]",[0.43078298 0.29674738],0.5357194,[[1.50736194 1.30304323]],13.364972,False,True,True,STIM_707_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,707,933,inf,CRD009b,A1
0,6.6761475,"[[ 1.9607395 ]
 [-2.95992891]]","[[ 0.88884903 -0.45820018]
 [ 0.45820018  0.88884903]]",[0.85719565 0.52568448],0.29664126,[[ 1.14463583 -1.4972706 ]],6.6358957,True,False,False,STIM_707_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,707,933,inf,CRD009b,A1
0,9.231825,"[[4.04032331]
 [0.66826345]]","[[ 0.25987981 -0.96564097]
 [-0.96564097 -0.25987981]]",[1.17833585 0.54427851],0.3258808,[[2.26574641 0.11593757]],8.883043,False,False,False,STIM_707_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,707,933,inf,CRD009b,A1
0,8.085514,"[[3.31817321]
 [1.94435281]]","[[-0.46110505 -0.88734556]
 [-0.88734556  0.46110505]]",[0.59166305 0.43293247],0.4316344,[[1.674808   1.30028435]],8.071075,False,True,False,STIM_707_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,707,933,inf,CRD009b,A1
0,37.969395,"[[  9.58960487]
 [-18.5002316 ]]","[[ 0.89777481 -0.44045476]
 [ 0.44045476  0.89777481]]",[0.68904094 0.08714863],0.6701624,[[ 1.08471544 -1.49011126]],26.382029,True,False,True,STIM_707_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,707,1072,inf,CRD009b,A1
0,34.92989,"[[14.86595041]
 [ 1.7866838 ]]","[[ 0.1331596  -0.99109461]
 [-0.99109461 -0.1331596 ]]",[2.68871942 0.15531321],0.96838677,[[ 2.37930695 -0.24669704]],27.572914,False,False,True,STIM_707_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,707,1072,inf,CRD009b,A1
0,33.878693,"[[11.56619285]
 [ 9.82420047]]","[[ 0.87578648 -0.48269871]
 [ 0.48269871  0.87578648]]",[0.14880413 0.10610522],0.5412046,[[1.78336049 1.34891408]],33.85419,False,True,True,STIM_707_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,707,1072,inf,CRD009b,A1
0,11.013781,"[[ 2.5454449 ]
 [-4.10440487]]","[[ 0.93609222 -0.35175468]
 [ 0.35175468  0.93609222]]",[0.84274592 0.4576202 ],0.66042846,[[ 1.50337883 -1.75104875]],10.953926,True,False,False,STIM_707_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,707,1072,inf,CRD009b,A1
0,14.956852,"[[5.3233195 ]
 [0.39665307]]","[[ 0.1171994 -0.9931084]
 [-0.9931084 -0.1171994]]",[1.1396809  0.52374956],0.31972533,[[2.80468709 0.06707709]],14.829309,False,False,False,STIM_707_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,707,1072,inf,CRD009b,A1
0,15.311785,"[[5.51104044]
 [2.46555458]]","[[-0.2111116  -0.97746196]
 [-0.97746196  0.2111116 ]]",[0.59131605 0.32773073],0.8540162,[[2.00498411 1.72871316]],15.275713,False,True,False,STIM_707_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,707,1072,inf,CRD009b,A1
0,45.128067,"[[ 11.72067086]
 [-18.26395552]]","[[ 0.85893133 -0.51209078]
 [ 0.51209078  0.85893133]]",[0.76283058 0.09510053],0.8419596,[[ 1.52440263 -1.49261461]],39.33959,True,False,True,STIM_707_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,707,1231,inf,CRD009b,A1
0,50.414097,"[[18.21845088]
 [ 2.83508378]]","[[ 0.16758338 -0.98585791]
 [-0.98585791 -0.16758338]]",[3.04833976 0.14773023],0.9687769,[[ 2.81688651 -0.31928915]],33.432434,False,False,True,STIM_707_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,707,1231,inf,CRD009b,A1
0,67.68452,"[[16.35590782]
 [19.67589027]]","[[ 0.9481367   0.31786285]
 [-0.31786285  0.9481367 ]]",[0.13752998 0.09825205],0.5750392,[[1.95160601 1.81766777]],67.68178,False,True,True,STIM_707_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,707,1231,inf,CRD009b,A1
0,12.24695,"[[ 2.97710107]
 [-4.30680751]]","[[ 0.91352848 -0.40677476]
 [ 0.40677476  0.91352848]]",[0.80030711 0.4342716 ],0.07420668,[[ 1.61647578 -1.72622961]],12.202843,True,False,False,STIM_707_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,707,1231,inf,CRD009b,A1
0,17.658966,"[[5.87262437]
 [1.01089163]]","[[ 0.26588358 -0.96400515]
 [-0.96400515 -0.26588358]]",[1.2053965  0.49036423],0.9981077,[[2.99130923 0.09113755]],16.711002,False,False,False,STIM_707_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,707,1231,inf,CRD009b,A1
0,18.17527,"[[5.86458514]
 [3.10033427]]","[[-0.24601274 -0.96926659]
 [-0.96926659  0.24601274]]",[0.52109999 0.3247544 ],0.6140824,[[2.11939486 1.85331594]],18.149908,False,True,False,STIM_707_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,707,1231,inf,CRD009b,A1
0,52.10412,"[[  9.63374486]
 [-19.22466921]]","[[ 0.90136354 -0.43306324]
 [ 0.43306324  0.90136354]]",[0.68555004 0.11252383],0.012711544,[[ 1.26893914 -2.07439117]],38.1573,True,False,True,STIM_707_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,707,1414,inf,CRD009b,A1
0,56.672836,"[[18.03144856]
 [ 2.06434105]]","[[ 0.1234528  -0.99235045]
 [-0.99235045 -0.1234528 ]]",[2.75695313 0.17180426],0.12862173,[[ 3.15452225 -0.10064759]],46.77169,False,False,True,STIM_707_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,707,1414,inf,CRD009b,A1
0,57.39281,"[[13.73776859]
 [16.23089921]]","[[ 0.98201489 -0.1888035 ]
 [ 0.1888035   0.98201489]]",[0.16226246 0.0725514 ],0.9515981,[[2.45516275 1.45798156]],57.36285,False,True,True,STIM_707_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,707,1414,inf,CRD009b,A1
0,19.510351,"[[ 3.88084058]
 [-6.01039447]]","[[ 0.88596348 -0.46375501]
 [ 0.46375501  0.88596348]]",[0.72541224 0.3782941 ],0.39603776,[[ 1.66828296 -2.1689111 ]],19.262514,True,False,False,STIM_707_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,707,1414,inf,CRD009b,A1
0,27.163937,"[[8.23882788]
 [0.37502265]]","[[ 0.06708442 -0.9977473 ]
 [-0.9977473  -0.06708442]]",[1.0169325 0.399069 ],0.5885371,[[3.29526024 0.03960793]],27.049965,False,False,False,STIM_707_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,707,1414,inf,CRD009b,A1
0,28.11476,"[[8.30148072]
 [4.01295773]]","[[-0.03467843 -0.99939852]
 [-0.99939852  0.03467843]]",[0.45776896 0.29540475],0.003799065,[[2.47649926 1.88293759]],28.11339,False,True,False,STIM_707_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,707,1414,inf,CRD009b,A1
0,61.97651,"[[  9.8390122]
 [-21.9020476]]","[[ 0.91780586 -0.39702947]
 [ 0.39702947  0.91780586]]",[0.67799526 0.10739292],0.44989577,[[ 1.23184197 -2.27633508]],44.260742,True,False,True,STIM_707_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,707,1625,inf,CRD009b,A1
0,43.82133,"[[13.79263037]
 [ 2.18660127]]","[[ 0.1675309  -0.98586683]
 [-0.98586683 -0.1675309 ]]",[2.7912761  0.22438798],0.77502006,[[3.16155302 0.09841731]],34.05319,False,False,True,STIM_707_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,707,1625,inf,CRD009b,A1
0,55.34314,"[[14.51859356]
 [12.08952247]]","[[ 0.92929392 -0.36934104]
 [ 0.36934104  0.92929392]]",[0.16339465 0.07698225],0.8315749,[[2.5596822 1.5037942]],55.086143,False,True,True,STIM_707_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,707,1625,inf,CRD009b,A1
0,20.485943,"[[ 3.74210321]
 [-6.48315161]]","[[ 0.90085776 -0.43411438]
 [ 0.43411438  0.90085776]]",[0.70620845 0.36370043],0.23356171,[[ 1.53276666 -2.27515455]],20.084352,True,False,False,STIM_707_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,707,1625,inf,CRD009b,A1
0,29.848005,"[[9.09484872]
 [0.18001257]]","[[ 0.03075128 -0.99952707]
 [-0.99952707 -0.03075128]]",[1.06952946 0.3606215 ],0.90561444,[[ 3.28197253 -0.00576429]],29.81131,False,False,False,STIM_707_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,707,1625,inf,CRD009b,A1
0,32.705357,"[[10.18904956]
 [ 3.77477438]]","[[-0.04377636 -0.99904136]
 [-0.99904136  0.04377636]]",[0.44173102 0.24779677],0.30776203,[[2.56061643 1.75245147]],32.69805,False,True,False,STIM_707_STIM_1625,inf,inf,False,False,False,False,True,False,False,False,False,707,1625,inf,CRD009b,A1
0,59.68462,"[[ 10.05562943]
 [-22.47253426]]","[[ 0.91582679 -0.40157352]
 [ 0.40157352  0.91582679]]",[0.71030514 0.09843378],0.7658867,[[ 1.09339216 -2.16663917]],39.235474,True,False,True,STIM_707_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,707,1866,inf,CRD009b,A1
0,47.38224,"[[14.78814671]
 [ 2.73642261]]","[[ 0.19913252 -0.97997257]
 [-0.97997257 -0.19913252]]",[2.76471658 0.20870884],0.4592121,[[ 3.22037234 -0.0881067 ]],33.110905,False,False,True,STIM_707_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,707,1866,inf,CRD009b,A1
0,54.507915,"[[17.83225293]
 [ 7.62174719]]","[[ 0.71779338 -0.69625618]
 [ 0.69625618  0.71779338]]",[0.15000669 0.11047665],0.39278653,[[2.48381039 1.34037258]],54.128315,False,True,True,STIM_707_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,707,1866,inf,CRD009b,A1
0,13.936305,"[[ 1.82652328]
 [-5.35185084]]","[[ 0.98926321 -0.14614482]
 [ 0.14614482  0.98926321]]",[0.81718065 0.42285302],0.6176271,[[ 1.17210615 -2.20399004]],13.865295,True,False,False,STIM_707_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,707,1866,inf,CRD009b,A1
0,18.08259,"[[6.07705926]
 [0.06492508]]","[[ 0.01214055 -0.9999263 ]
 [-0.9999263  -0.01214055]]",[1.06701197 0.48957927],0.24459322,[[2.97526435 0.02667114]],18.080889,False,False,False,STIM_707_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,707,1866,inf,CRD009b,A1
0,18.593021,"[[7.6126071 ]
 [0.33785784]]","[[-0.33396695 -0.94258478]
 [-0.94258478  0.33396695]]",[0.7233604  0.25405805],0.8843077,[[2.38242445 1.35133948]],17.446686,False,True,False,STIM_707_STIM_1866,inf,inf,False,False,False,False,True,False,False,False,False,707,1866,inf,CRD009b,A1
0,17.187675,"[[-2.53338696]
 [ 2.78287428]]","[[-0.18779905 -0.98220747]
 [-0.98220747  0.18779905]]",[1.99906941 0.77202651],0.42818707,[[-1.43560801  4.86932705]],16.946402,True,False,True,STIM_707_TAR_406+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,14.064758,"[[2.36585697]
 [0.82220269]]","[[ 0.80491161  0.59339472]
 [-0.59339472  0.80491161]]",[3.0954357  1.84074961],0.2713642,[[5.78540397 0.45891415]],13.253499,False,False,True,STIM_707_TAR_406+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,14.705278,"[[-1.58624557]
 [-2.80761547]]","[[ 0.95383979 -0.30031593]
 [ 0.30031593  0.95383979]]",[2.24321713 0.46453485],0.9544218,[[-4.73433612 -2.56283636]],14.704766,False,True,True,STIM_707_TAR_406+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,30.489431,"[[-0.79047722]
 [ 6.50767309]]","[[ 0.99159899 -0.12935005]
 [ 0.12935005  0.99159899]]",[1.97324941 0.7093759 ],0.9231675,[[-0.48814263  4.62585717]],29.936695,True,False,False,STIM_707_TAR_406+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,41.580128,"[[7.40317205]
 [0.11911399]]","[[ 0.04631302 -0.99892698]
 [-0.99892698 -0.04631302]]",[1.77791465 0.75753589],0.99412394,[[ 5.61874822 -0.1379612 ]],41.511513,False,False,False,STIM_707_TAR_406+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,41.098167,"[[-8.0291249 ]
 [-0.77699549]]","[[-0.30835229 -0.95127224]
 [-0.95127224  0.30835229]]",[1.07545684 0.54777731],0.9119005,[[-4.92127805 -2.03941054]],40.00964,False,True,False,STIM_707_TAR_406+-5dB+Noise,inf,-5.0,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,61.48786,"[[-4.67289946]
 [10.50909232]]","[[ 0.94716551 -0.32074522]
 [ 0.32074522  0.94716551]]",[1.30636773 0.45769698],0.93076736,[[-2.98702985  4.5227284 ]],58.534874,True,False,True,STIM_707_TAR_406+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,66.77404,"[[11.21204788]
 [-0.62432219]]","[[-0.09449372 -0.99552546]
 [-0.99552546  0.09449372]]",[2.57789615 0.52641312],0.8322776,[[5.98706468 0.56575398]],65.00356,False,False,True,STIM_707_TAR_406+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,48.773453,"[[-6.79876137]
 [-4.84656614]]","[[ 0.72270958 -0.69115184]
 [ 0.69115184  0.72270958]]",[0.70533238 0.42798636],0.67761993,[[-4.56606676 -3.65823049]],48.640068,False,True,True,STIM_707_TAR_406+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,19.553032,"[[-1.13973567]
 [ 3.62505178]]","[[ 0.99649284  0.08367803]
 [-0.08367803  0.99649284]]",[1.74473236 1.28868322],0.5725587,[[-2.12274573  4.7264604 ]],19.546154,True,False,False,STIM_707_TAR_406+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,24.161938,"[[ 3.89191268]
 [-0.78686152]]","[[ 0.73764898 -0.67518441]
 [ 0.67518441  0.73764898]]",[1.84790448 1.36479597],0.31891784,[[ 6.14541313 -0.31076121]],23.625275,False,False,False,STIM_707_TAR_406+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,21.372965,"[[-3.44481573]
 [-1.36164173]]","[[-0.03684107 -0.99932114]
 [-0.99932114  0.03684107]]",[2.14644293 1.4444835 ],0.99999106,[[-5.01445095 -3.01041466]],21.371258,False,True,False,STIM_707_TAR_406+0dB+Noise,inf,0.0,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,124.46775,"[[-9.61434014]
 [16.12951499]]","[[ 0.88349284 -0.46844466]
 [ 0.46844466  0.88349284]]",[1.15604377 0.35099242],0.9884695,[[-4.04201521  5.30744032]],115.776085,True,False,True,STIM_707_TAR_406+InfdB+Noise,inf,inf,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,125.60973,"[[17.21147277]
 [ 0.3125515 ]]","[[ 0.90831738 -0.41828166]
 [ 0.41828166  0.90831738]]",[0.42989333 0.39263804],0.11467266,[[7.29133414 0.36837661]],125.46242,False,False,True,STIM_707_TAR_406+InfdB+Noise,inf,inf,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,112.99421,"[[-11.98300108]
 [-11.79704916]]","[[ 0.9874099   0.15818248]
 [-0.15818248  0.9874099 ]]",[0.46739681 0.36290431],0.96561825,[[-5.37694896 -4.11647238]],112.99043,False,True,True,STIM_707_TAR_406+InfdB+Noise,inf,inf,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,22.347158,"[[-0.43627535]
 [ 3.8237785 ]]","[[ 0.87352212  0.48678446]
 [-0.48678446  0.87352212]]",[2.55617852 0.97037255],0.5135183,[[-3.52967636  5.44154098]],21.016941,True,False,False,STIM_707_TAR_406+InfdB+Noise,inf,inf,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,36.90733,"[[ 5.06296568]
 [-2.13356533]]","[[-0.61728818 -0.78673712]
 [-0.78673712  0.61728818]]",[2.9789402  1.09182109],0.98744303,[[ 7.21317093 -0.18152442]],29.344759,False,False,False,STIM_707_TAR_406+InfdB+Noise,inf,inf,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,38.62663,"[[-5.9971745 ]
 [-1.17742581]]","[[-0.02520114 -0.9996824 ]
 [-0.9996824   0.02520114]]",[2.88630602 0.94230124],0.99995387,[[-5.71621437 -3.69067255]],38.60696,False,True,False,STIM_707_TAR_406+InfdB+Noise,inf,inf,False,False,False,True,False,False,False,False,False,707,406,inf,CRD009b,A1
0,64.08973,"[[1.98286271]
 [9.73728566]]","[[ 0.99973008 -0.0232327 ]
 [ 0.0232327   0.99973008]]",[0.93002538 0.63443187],0.24686386,[[1.91064842 6.1928114 ]],64.08578,True,False,True,STIM_707_CAT_406+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,707,406,inf,CRD009b,A1
0,98.98689,"[[13.71610957]
 [ 2.54584674]]","[[ 0.23173502 -0.97277895]
 [-0.97277895 -0.23173502]]",[1.06713475 0.50721686],0.73108435,[[7.04812274 0.90895714]],96.24986,False,False,True,STIM_707_CAT_406+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,707,406,inf,CRD009b,A1
0,83.763115,"[[-12.95162993]
 [  0.77097387]]","[[-0.24163856 -0.97036633]
 [-0.97036633  0.24163856]]",[0.64145477 0.4925695 ],0.1989839,[[-6.4652552   0.03569715]],83.44129,False,True,True,STIM_707_CAT_406+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,707,406,inf,CRD009b,A1
0,9.228156,"[[0.33603068]
 [2.02120872]]","[[-0.56360639 -0.82604349]
 [-0.82604349  0.56360639]]",[2.40486275 1.23566179],0.74806225,[[1.64024082 4.29296822]],8.812042,True,False,False,STIM_707_CAT_406+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,707,406,inf,CRD009b,A1
0,21.230438,"[[ 3.55471261]
 [-2.66705751]]","[[ 0.83145055 -0.55559877]
 [ 0.55559877  0.83145055]]",[2.90186436 0.84926548],0.9933961,[[ 5.53405383 -0.58433941]],15.834578,False,False,False,STIM_707_CAT_406+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,707,406,inf,CRD009b,A1
0,11.360524,"[[-2.3617698 ]
 [-0.94464093]]","[[ 0.77768949  0.62864859]
 [-0.62864859  0.77768949]]",[3.09572447 1.33556944],0.5591971,[[-4.85562395  0.11363274]],9.638677,False,True,False,STIM_707_CAT_406+-InfdB+Noise,inf,-inf,False,False,False,False,False,True,False,False,False,707,406,inf,CRD009b,A1
0,2.2304904,"[[ 1.94928622]
 [-1.42319344]]","[[-0.65614256 -0.75463696]
 [-0.75463696  0.65614256]]",[0.83298731 0.37963276],0.056075875,[[ 0.80099782 -0.47015142]],2.1362557,True,False,True,STIM_812_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,812,933,inf,CRD009b,A1
0,3.5400882,"[[ 2.85737947]
 [-0.15172786]]","[[ 0.11624349 -0.99322075]
 [-0.99322075 -0.11624349]]",[1.95143981 0.38784611],0.005096061,[[ 1.19598535 -0.80871167]],3.4396808,False,False,True,STIM_812_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,812,933,inf,CRD009b,A1
0,2.6612701,"[[2.01633816]
 [1.96211061]]","[[ 0.63894175 -0.76925512]
 [-0.76925512 -0.63894175]]",[0.43320696 0.33560763],0.21028174,[[0.6629143  0.67509479]],2.661269,False,True,True,STIM_812_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,812,933,inf,CRD009b,A1
0,2.849195,"[[ 1.08571031]
 [-2.02918509]]","[[ 0.84325676 -0.53751097]
 [ 0.53751097  0.84325676]]",[0.89262329 0.53588659],0.37466958,[[ 0.52912083 -1.12100319]],2.776013,True,False,False,STIM_812_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,812,933,inf,CRD009b,A1
0,3.6760757,"[[2.65242144]
 [0.27230763]]","[[ 0.02642929 -0.99965069]
 [-0.99965069 -0.02642929]]",[1.39521877 0.51199121],0.4264443,[[1.35329858 0.31786666]],3.6734936,False,False,False,STIM_812_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,812,933,inf,CRD009b,A1
0,2.692917,"[[2.07249639]
 [0.71083178]]","[[-0.60449131 -0.79661174]
 [-0.79661174  0.60449131]]",[0.59157197 0.49305735],0.32670233,[[1.13018702 0.49323708]],2.6829772,False,True,False,STIM_812_STIM_933,inf,inf,False,False,False,False,True,False,False,False,False,812,933,inf,CRD009b,A1
0,5.436384,"[[ 3.08239955]
 [-3.7873955 ]]","[[ 0.77834492  0.6278369 ]
 [-0.6278369   0.77834492]]",[0.23207797 0.13686043],0.3533288,[[ 0.77589468 -0.803921  ]],5.4333897,True,False,True,STIM_812_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,812,1072,inf,CRD009b,A1
0,8.694365,"[[ 5.50914606]
 [-3.01590136]]","[[ 0.95721885  0.28936494]
 [-0.28936494  0.95721885]]",[0.2233847  0.15316514],0.19272582,[[ 1.2569259  -0.58681515]],8.6663475,False,False,True,STIM_812_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,812,1072,inf,CRD009b,A1
0,7.519077,"[[4.93824407]
 [3.99810447]]","[[ 0.81499777 -0.57946409]
 [ 0.57946409  0.81499777]]",[0.18654912 0.10964446],0.7988405,[[0.93891285 0.72096564]],7.5039554,False,True,True,STIM_812_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,812,1072,inf,CRD009b,A1
0,5.5894275,"[[ 1.68706016]
 [-2.9761443 ]]","[[ 0.90238222 -0.43093657]
 [ 0.43093657  0.90238222]]",[0.87035434 0.47564153],0.59600973,[[ 0.88786384 -1.37478134]],5.493577,True,False,False,STIM_812_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,812,1072,inf,CRD009b,A1
0,6.102308,"[[3.28663427]
 [0.04036367]]","[[-0.05980801 -0.9982099 ]
 [-0.9982099   0.05980801]]",[1.41868823 0.56038346],0.43502808,[[1.85393424 0.22555196]],6.0826864,False,False,False,STIM_812_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,812,1072,inf,CRD009b,A1
0,6.3881216,"[[3.50809721]
 [1.37254247]]","[[-0.19777244 -0.98024796]
 [-0.98024796  0.19777244]]",[0.58467002 0.39441056],0.7896052,[[1.46036314 0.92166588]],6.3760786,False,True,False,STIM_812_STIM_1072,inf,inf,False,False,False,False,True,False,False,False,False,812,1072,inf,CRD009b,A1
0,10.110754,"[[ 5.94464046]
 [-3.57697159]]","[[-0.26602568 -0.96396594]
 [-0.96396594  0.26602568]]",[0.24321066 0.20746927],0.09450836,[[ 1.21558188 -0.80642435]],10.107421,True,False,True,STIM_812_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,812,1231,inf,CRD009b,A1
0,18.058887,"[[10.18258827]
 [-0.39632393]]","[[ 0.14045961 -0.99008641]
 [-0.99008641 -0.14045961]]",[0.49517418 0.16328976],0.00065481587,[[ 1.74767714 -0.66362377]],17.67782,False,False,True,STIM_812_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,812,1231,inf,CRD009b,A1
0,18.667912,"[[6.73312192]
 [9.42514616]]","[[ 0.98351685 -0.18081652]
 [ 0.18081652  0.98351685]]",[0.15661462 0.12045165],0.25626457,[[1.10715837 1.18971933]],18.6664,False,True,True,STIM_812_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,812,1231,inf,CRD009b,A1
0,6.2500873,"[[ 2.03426931]
 [-3.12146785]]","[[ 0.87454589 -0.48494276]
 [ 0.48494276  0.87454589]]",[0.83191829 0.44829016],0.15649572,[[ 1.00096078 -1.3499622 ]],6.1693387,True,False,False,STIM_812_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,812,1231,inf,CRD009b,A1
0,8.0243,"[[3.80834486]
 [0.63862828]]","[[ 0.18858478 -0.98205691]
 [-0.98205691 -0.18858478]]",[1.50925555 0.5375942 ],0.9395064,[[2.06402387 0.25646287]],7.723346,False,False,False,STIM_812_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,812,1231,inf,CRD009b,A1
0,7.930899,"[[3.81123999]
 [1.84375008]]","[[-0.24635602 -0.9691794 ]
 [-0.9691794   0.24635602]]",[0.51432722 0.39156097],0.5207517,[[1.57477388 1.04626867]],7.9229727,False,True,False,STIM_812_STIM_1231,inf,inf,False,False,False,False,True,False,False,False,False,812,1231,inf,CRD009b,A1
0,11.592722,"[[ 2.85541838]
 [-6.37600959]]","[[ 0.73517125  0.67788143]
 [-0.67788143  0.73517125]]",[0.25646854 0.13435416],0.8949265,[[ 0.96011839 -1.38820091]],11.420285,True,False,True,STIM_812_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,812,1414,inf,CRD009b,A1
0,19.052572,"[[ 8.50685421]
 [-4.47822442]]","[[ 0.99765645  0.06842234]
 [-0.06842234  0.99765645]]",[0.23463133 0.06028846],0.9982938,[[ 2.0423265  -0.37488043]],18.93967,False,False,True,STIM_812_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,812,1414,inf,CRD009b,A1
0,17.388771,"[[7.76932019]
 [5.87278896]]","[[ 0.94223486 -0.33495292]
 [ 0.33495292  0.94223486]]",[0.19334249 0.08275561],0.99915576,[[1.61071511 0.83003311]],17.246658,False,True,True,STIM_812_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,812,1414,inf,CRD009b,A1
0,11.123884,"[[ 2.79644276]
 [-4.56302525]]","[[ 0.84221914 -0.53913534]
 [ 0.53913534  0.84221914]]",[0.761093   0.38824308],0.47068274,[[ 1.05276796 -1.79264369]],10.767337,True,False,False,STIM_812_STIM_1414,inf,inf,False,False,False,False,True,False,False,False,False,812,1414,inf,CRD009b,A1
